Timestamp_Epoch,Acq_Time_ms,PSD_Calc_Time_ms,CPU_Load_Pct,RAM_Used_MB,RAM_Total_MB,Swap_Used_MB,Disk_Usage_Pct,CenterFreq_Hz,RBW_Hz,SampleRate_Hz,Span_Hz,Overlap,Scale,Window,LNA,VGA,Amp,PSD_Bins
1764836250,1006.17,973.70,10.07,1735,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836252,1006.55,995.56,12.56,1713,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836254,1006.17,973.06,12.01,1705,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836257,1006.17,973.58,11.64,1711,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836259,1006.17,972.13,12.38,1735,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836261,1006.30,972.18,11.43,1702,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836263,1006.43,986.52,12.60,1710,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836265,1006.17,972.65,11.69,1691,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836267,1006.17,972.10,12.35,1696,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836270,1006.17,974.36,10.84,1718,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836272,1006.17,971.72,12.13,1710,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836274,1006.43,998.25,12.50,1704,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836276,1006.17,972.28,11.65,1704,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836279,1006.42,1001.68,12.20,1711,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836281,1006.17,973.58,11.48,1737,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836283,1006.17,974.65,10.54,1777,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836286,1006.55,993.51,10.44,1752,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836294,1006.55,989.59,3.18,1771,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836296,1006.17,971.11,11.23,1785,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836299,1006.17,973.87,12.32,1771,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836301,1006.30,973.46,12.08,1733,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836303,1006.17,974.09,12.06,1748,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836305,1006.43,997.31,12.40,1742,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836307,1006.17,975.09,12.11,1779,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836309,1006.30,1000.51,12.50,1767,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836311,1006.17,974.87,12.35,1761,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836313,1006.17,975.02,11.97,1773,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836316,1006.43,1004.96,11.84,1767,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836318,1006.17,973.70,10.20,1752,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836320,1006.17,1015.59,12.65,1751,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836322,1006.17,974.37,12.40,1743,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836325,1006.29,974.92,12.19,1791,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836327,1006.55,996.03,12.69,1751,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836329,1006.17,973.80,12.05,1801,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836331,1006.17,973.38,12.48,1792,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836333,1006.17,975.79,11.47,1772,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836335,1006.30,973.91,12.36,1755,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836338,1006.55,992.95,10.20,1761,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836340,1006.17,974.14,12.38,1776,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836342,1006.17,973.79,12.52,1740,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836350,1006.55,998.50,3.35,1723,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836352,1006.17,975.80,12.84,1747,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836354,1006.17,975.45,12.87,1718,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836356,1006.17,974.17,12.84,1708,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836358,1006.17,971.73,12.41,1693,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836360,1006.30,1024.28,12.97,1722,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836362,1006.17,972.27,12.73,1707,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836364,1006.17,975.84,12.93,1730,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836366,1006.43,999.19,12.82,1730,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836368,1006.17,973.83,12.42,1735,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836370,1006.17,974.53,13.05,1729,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836373,1006.30,975.35,12.82,1741,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836375,1006.17,972.73,12.67,1756,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836383,1006.54,988.80,3.35,1752,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836385,1006.16,971.54,12.62,1747,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836387,1006.17,974.70,12.95,1808,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836389,1006.54,995.57,12.77,1758,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836391,1006.16,973.77,12.59,1740,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836393,1006.17,975.43,11.08,1754,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836395,1006.29,975.76,12.59,1746,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836397,1006.29,972.96,12.73,1762,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836399,1006.30,998.76,13.03,1742,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836401,1006.16,974.26,12.38,1743,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836403,1006.17,975.29,12.84,1738,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836405,1006.29,974.15,12.62,1743,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836407,1006.17,973.04,12.88,1728,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836409,1006.17,998.96,12.93,1737,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836411,1006.17,972.86,12.56,1743,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836420,1006.54,1001.68,3.30,1722,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836422,1006.16,975.44,11.22,1733,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836424,1006.17,975.63,12.76,1717,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836432,1006.54,1000.51,3.32,1717,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836434,1006.16,975.27,12.82,1695,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836436,1006.17,975.72,12.72,1702,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836438,1006.17,973.83,12.73,1694,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836440,1006.17,974.38,12.42,1701,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836442,1006.17,992.37,12.67,1708,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836444,1006.17,976.37,11.35,1688,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836447,1006.16,974.58,12.55,1697,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836449,1006.17,975.00,11.85,1696,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836451,1006.17,973.78,12.84,1704,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836453,1006.42,990.82,12.65,1693,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836455,1006.29,973.51,12.73,1688,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836457,1006.17,974.81,12.84,1691,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836459,1006.17,974.44,12.65,1685,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836461,1006.17,972.29,12.03,1698,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836463,1006.30,998.62,12.93,1673,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836465,1006.29,972.65,12.08,1695,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836467,1006.17,973.01,12.00,1682,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836469,1006.17,974.89,12.80,1678,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836472,1006.29,973.58,12.62,1696,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836474,1006.30,1003.79,12.77,1698,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836476,1006.29,974.82,12.72,1687,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836478,1006.17,974.82,12.32,1713,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836480,1006.16,974.58,12.76,1691,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836482,1006.17,972.57,12.56,1687,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836484,1006.41,996.62,12.88,1678,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836486,1006.17,975.08,12.84,1702,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836488,1006.17,974.58,12.34,1709,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836490,1006.17,973.97,12.95,1722,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836492,1006.17,974.06,12.55,1712,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836494,1006.30,988.82,12.87,1714,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836496,1006.17,970.29,12.87,1732,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836498,1006.17,975.06,12.55,1717,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836500,1006.17,972.28,12.62,1719,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836502,1006.17,974.58,12.67,1716,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836505,1006.30,999.80,11.46,1705,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836507,1006.17,974.68,12.82,1719,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836515,1006.55,991.65,3.29,1715,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836517,1006.17,973.64,12.44,1707,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836519,1006.17,975.40,12.71,1704,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836521,1006.17,971.70,12.71,1680,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836523,1006.17,971.80,12.86,1693,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836531,1006.79,997.31,3.35,1747,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836534,1006.17,974.71,8.40,1761,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836536,1006.30,999.01,12.33,1758,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836538,1006.16,970.20,12.73,1749,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836540,1006.42,973.35,12.67,1745,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836542,1006.17,972.01,12.79,1740,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836544,1006.17,974.20,12.36,1746,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836546,1006.30,993.41,12.24,1744,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836548,1006.17,975.51,12.68,1766,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836551,1006.17,987.38,12.68,1803,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836553,1006.16,973.74,12.67,1762,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836555,1006.17,973.50,11.42,1781,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836557,1006.42,999.14,13.03,1786,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836559,1006.17,974.91,11.32,1747,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836562,1006.30,1000.41,8.59,1763,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836564,1006.17,972.45,12.84,1761,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836566,1006.17,975.89,12.42,1758,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836568,1006.17,972.88,12.78,1780,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836571,1006.17,973.87,11.53,1753,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836573,1006.30,1003.50,12.91,1775,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836575,1006.17,974.44,12.87,1797,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836577,1006.17,974.95,12.62,1792,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836579,1006.42,1001.64,12.95,1772,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836581,1006.29,974.30,12.55,1763,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836583,1006.17,970.42,12.52,1760,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836586,1006.17,972.22,8.56,1778,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836588,1006.30,985.10,12.68,1774,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836590,1006.29,973.34,12.78,1755,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836592,1006.17,976.57,12.64,1756,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836594,1006.30,1000.26,12.97,1760,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836596,1006.17,974.74,12.73,1736,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836598,1006.17,972.77,11.16,1757,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836601,1006.30,974.98,12.73,1744,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836603,1006.17,974.46,12.78,1752,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836605,1006.43,1000.40,11.36,1762,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836609,1006.17,975.44,6.36,1763,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836617,1006.55,997.11,3.38,1768,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836619,1006.17,974.96,12.41,1786,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836621,1006.17,973.50,12.42,1763,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836623,1006.17,974.06,12.90,1772,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836625,1006.30,975.43,12.80,1763,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836627,1006.30,999.30,13.03,1732,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836635,1006.67,993.61,3.29,1730,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836637,1006.17,973.44,12.67,1769,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836639,1006.17,974.49,12.52,1721,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836642,1006.17,972.94,12.73,1717,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836644,1006.17,974.42,12.82,1710,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836646,1006.43,994.15,12.96,1705,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836648,1006.17,974.73,12.29,1704,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836650,1006.17,973.79,12.84,1707,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836652,1006.17,974.58,12.64,1699,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836654,1006.17,975.32,11.32,1706,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836656,1006.30,997.37,13.05,1693,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836658,1006.17,975.05,12.65,1694,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836660,1006.17,971.36,12.70,1687,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836662,1006.17,974.63,12.52,1697,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836665,1006.29,973.62,9.43,1721,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836667,1006.55,999.73,11.51,1708,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836669,1006.17,974.04,12.64,1690,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836671,1006.17,972.26,12.79,1712,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836673,1006.17,973.93,12.53,1688,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836675,1006.29,974.62,12.73,1711,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836678,1006.30,1034.60,13.23,1690,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836680,1006.17,974.91,12.73,1711,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836682,1006.29,975.43,12.81,1745,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836684,1006.54,1000.95,12.60,1905,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836686,1006.17,971.22,12.90,1869,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836688,1006.17,972.12,11.28,1861,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836690,1006.16,972.19,12.48,1834,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836692,1006.17,971.52,12.88,1833,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836694,1006.30,998.30,12.64,1798,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836696,1006.17,973.56,12.75,1794,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836698,1006.17,971.48,12.86,1792,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836700,1006.17,970.03,12.86,1784,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836703,1006.17,993.54,8.26,1782,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836705,1006.17,972.07,12.73,1776,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836708,1006.16,972.50,11.14,1773,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836710,1006.30,1008.48,12.97,1760,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836712,1006.17,973.93,12.84,1773,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836714,1006.17,974.00,11.12,1737,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836716,1006.17,971.76,12.75,1758,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836718,1006.16,973.16,12.65,1739,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836720,1006.30,1029.34,13.00,1751,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836722,1006.17,972.50,12.95,1725,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836730,1006.54,999.31,3.28,1749,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
1764836732,1006.17,973.37,12.56,1737,8063,0,9.43,98000000,10000,20000000,20000000,0.50,dBm,2,0,0,0,2048
