timestamp_ms,mac_address,fetch_duration_ms,zmq_send_duration_ms,c_engine_response_ms,pxx_len,pxx_type,server_pkg_bytes,server_pkg_Kb,server_pkg_KB,server_pkg_Mb,server_pkg_MB,outgoing_pkg_bytes,outgoing_pkg_Kb,outgoing_pkg_KB,outgoing_pkg_Mb,outgoing_pkg_MB,upload_duration_ms,cfg_center_freq_hz,cfg_rbw_hz,cfg_port,cfg_win,cfg_overlap,cfg_sample_rate_hz,cfg_lna_gain,cfg_vga_gain,cfg_antenna_amp,cfg_span,sent_start_freq_hz,sent_end_freq_hz,sent_center_freq_hz,sent_timestamp
1765379977397,2c:cf:67:51:17:be,600.3,0.06,2000.71,2048,list,191,1.528,0.1865,0.001528,0.000182,40144,321.152,39.2031,0.321152,0.038284,838.19,105700000,10000,,hamming,0.5,20000000,0,0,True,20000000,95700000,115690234.375,105700000,2025-12-10T15:19:36.555
